"USERID","AGE","GENDER","AREA","JOB","INCOME","EDUCATION","FAMILY","INTEREST","DEVICE"
"55d6a8ea-bb7f-420e-a00a-297d22d34ef1","25-34","女性","島根県","主婦","300-500万円","高卒","独身","テクノロジー","マルチデバイス"
"7cba58e8-137a-406a-a104-c9d73e557893","45-54","その他","島根県","販売員","300万円未満","大卒","既婚","投資","PC中心"
"128298ad-7f10-44d6-a15e-47aec716ceda","55-64","その他","富山県","エンジニア","700-1000万円","大学院卒","既婚","プログラミング","マルチデバイス"
"ed955615-fe89-4cee-9e59-074a19abf42b","35-44","女性","宮城県","研究者","300-500万円","大学院卒","独身","ガーデニング","スマホ中心"
"a89a3c14-4f51-4336-917d-3ec3b4d03038","45-54","男性","宮崎県","デザイナー","300-500万円","大学院卒","既婚","スポーツ","マルチデバイス"
"bb224315-7194-4dfe-a62d-326fe257d536","25-34","その他","鳥取県","主婦","500-700万円","専門学校卒","子供あり","投資","マルチデバイス"
"daf93a47-2a78-413c-80ba-070ff1628181","35-44","男性","高知県","弁護士","500-700万円","高卒","独身","プログラミング","スマホ中心"
"e8fc0fc0-b1c6-43ac-a10a-ad6826df618c","35-44","女性","山梨県","主婦","700-1000万円","専門学校卒","既婚","写真撮影","マルチデバイス"
"62e20ee5-38fd-46d2-bcbf-202845527b1b","18-24","その他","秋田県","弁護士","300-500万円","大学院卒","独身","映画鑑賞","マルチデバイス"
"10d7a53b-1a26-4e21-82fb-5a68472d3719","55-64","男性","福島県","会社員","1000万円以上","専門学校卒","子供あり","スポーツ","マルチデバイス"
"c12fd5d9-dc6a-4687-a2cc-d31e80999539","18-24","その他","長崎県","学生","1000万円以上","高卒","独身","写真撮影","PC中心"
"4f47c492-8c6c-4541-a627-da78e3e6ab2b","18-24","その他","新潟県","弁護士","300万円未満","大卒","子供あり","ペット","PC中心"
"c1c7a51a-60d7-4b1b-994a-5432751bd842","18-24","女性","秋田県","会社員","500-700万円","大卒","既婚","ペット","PC中心"
"d728bd48-f6ac-421d-8b9d-5dcf98aab814","45-54","女性","山形県","会社員","1000万円以上","大学院卒","既婚","ガーデニング","マルチデバイス"
"bb28eb42-eadc-4959-a886-b57b78a2c2f1","25-34","女性","京都府","販売員","700-1000万円","大学院卒","子供あり","写真撮影","マルチデバイス"
"0b18b69a-6cb5-438b-8e84-3566a9390e5c","25-34","女性","三重県","医師","300-500万円","大卒","独身","映画鑑賞","PC中心"
"5023f2f7-6be8-42f4-9167-fab063257a16","55-64","男性","静岡県","教師","300万円未満","大卒","子供あり","スポーツ","マルチデバイス"
"c4f2b543-5ba3-4f90-803d-989293de792c","18-24","その他","栃木県","医師","1000万円以上","大学院卒","独身","ガーデニング","PC中心"
"a0cbd64f-dcfd-48f1-8244-ef133234315f","55-64","男性","宮崎県","研究者","700-1000万円","専門学校卒","独身","旅行","PC中心"
"bd1fff56-6dc8-45ac-a558-28e573947451","45-54","その他","大分県","主婦","700-1000万円","大卒","既婚","スポーツ","マルチデバイス"
"7a4fc3c3-114a-4aec-a5d8-071faaaf4db2","55-64","男性","滋賀県","教師","300-500万円","大学院卒","既婚","ゲーム","マルチデバイス"
"a5b1cb77-902f-4613-926f-a88337c1b7cb","45-54","女性","山梨県","経営者","300-500万円","専門学校卒","子供あり","写真撮影","マルチデバイス"
"f8cea737-ef37-44fd-9930-b9915c8da7b4","45-54","女性","佐賀県","フリーランス","500-700万円","大卒","子供あり","ゲーム","PC中心"
"0ad1eb2f-2932-49ec-9a62-9e9ecfe47ce3","18-24","その他","徳島県","学生","500-700万円","大学院卒","独身","映画鑑賞","スマホ中心"
"aade036e-3bb4-48fb-b122-57ab56e5d449","35-44","女性","宮城県","販売員","700-1000万円","大卒","独身","投資","PC中心"
"99adba49-8280-46fd-8472-e7845fb2c932","35-44","女性","秋田県","教師","300-500万円","大卒","子供あり","アウトドア","マルチデバイス"
"38dbb82c-3c09-43a6-a6bd-82448a3c5786","45-54","その他","新潟県","教師","700-1000万円","大学院卒","独身","投資","マルチデバイス"
"896aeb7c-a3f8-4290-9355-ffd5ed767e02","55-64","女性","島根県","弁護士","700-1000万円","高卒","子供あり","スポーツ","マルチデバイス"
"66dc13e7-7f03-422c-b3c7-8b7912cbc875","35-44","男性","岐阜県","研究者","300-500万円","大学院卒","独身","ペット","マルチデバイス"
"e5a55644-6b4c-478f-ba60-afc9f069f703","18-24","その他","長崎県","主婦","700-1000万円","専門学校卒","子供あり","アウトドア","PC中心"
"c62a4202-5471-45b7-9b26-06225989916e","65+","男性","埼玉県","エンジニア","300-500万円","大卒","子供あり","ガーデニング","PC中心"
"5a7eb80c-3be0-42d5-8588-c90117e7092a","55-64","男性","広島県","医師","1000万円以上","専門学校卒","子供あり","アウトドア","マルチデバイス"
"b12b9255-b00e-4a86-b983-c99143b5232f","35-44","その他","京都府","フリーランス","300万円未満","大卒","子供あり","ペット","PC中心"
"a9c63a8b-5b09-4eee-95f4-14a693b4195b","55-64","男性","石川県","医師","700-1000万円","専門学校卒","独身","テクノロジー","PC中心"
"edb4e400-01b5-435a-b9ca-b4536589e292","65+","その他","愛媛県","弁護士","700-1000万円","大学院卒","独身","プログラミング","スマホ中心"
"2e035c92-07be-4363-99ee-bccfdd6db954","55-64","女性","宮城県","無職","700-1000万円","大卒","既婚","旅行","スマホ中心"
"e34e0f22-770d-4320-940c-c5bea861b996","55-64","女性","山形県","会社員","1000万円以上","大学院卒","子供あり","映画鑑賞","マルチデバイス"
"f6e6e01d-1a80-4bf4-bbcc-4a1f4ea2e4c5","35-44","その他","徳島県","会社員","300万円未満","大卒","子供あり","ガーデニング","PC中心"
"5524ece9-784b-4457-931c-0105d6342900","25-34","女性","東京都","無職","700-1000万円","大卒","独身","テクノロジー","スマホ中心"
"ea49b13c-6603-40d4-9755-fb105f94ac8b","35-44","男性","群馬県","弁護士","500-700万円","大卒","独身","ガーデニング","スマホ中心"
"58822ca6-3005-4be3-b604-56a6f5e515c2","25-34","その他","愛知県","デザイナー","500-700万円","大卒","独身","ペット","PC中心"
"c9f45c5a-5ce7-4215-b063-89c647df415e","35-44","女性","群馬県","医師","700-1000万円","大卒","子供あり","ゲーム","スマホ中心"
"85cb3d05-57a8-476d-9f6d-20d6fb8a9906","65+","女性","秋田県","弁護士","1000万円以上","高卒","子供あり","ペット","マルチデバイス"
"d870c595-110c-45a4-8e00-8ca6c452cd44","18-24","女性","広島県","学生","700-1000万円","大卒","独身","映画鑑賞","PC中心"
"c92d9237-3d9a-48cc-b7fd-06e8a988d8c2","35-44","男性","福井県","学生","700-1000万円","大学院卒","子供あり","スポーツ","スマホ中心"
"64e8c314-6a6d-45c1-b037-90c0822bed31","25-34","女性","宮城県","無職","500-700万円","大学院卒","子供あり","音楽","PC中心"
"5ca1be78-b471-4da8-bb4c-255b08233c9d","45-54","男性","石川県","学生","1000万円以上","大卒","独身","料理","スマホ中心"
"28f15a27-59ac-4796-92a3-d3daf116c215","25-34","その他","三重県","アーティスト","500-700万円","専門学校卒","独身","料理","マルチデバイス"
"310a4dc5-b73b-4654-9b7c-d9ce7dd61ed0","35-44","その他","鳥取県","主婦","700-1000万円","大学院卒","子供あり","旅行","マルチデバイス"
"29b44ccd-da1b-40e4-ab31-f4b655abedf5","45-54","男性","徳島県","教師","700-1000万円","高卒","既婚","スポーツ","スマホ中心"
"77262f0f-ae77-4baa-b41e-12f61801240e","25-34","女性","佐賀県","アーティスト","300万円未満","専門学校卒","子供あり","投資","スマホ中心"
"423fb363-9375-48c7-be78-061f6386bb05","18-24","女性","宮崎県","研究者","700-1000万円","大学院卒","既婚","ガーデニング","PC中心"
"a2b10969-be6f-4ffb-8dd3-a5e7e1bb5c22","18-24","女性","新潟県","フリーランス","300-500万円","高卒","既婚","料理","スマホ中心"
"18046a96-400d-4304-8a10-5b042ca51a5e","55-64","男性","栃木県","学生","500-700万円","大学院卒","独身","映画鑑賞","マルチデバイス"
"397ad599-7ec2-4659-9377-355a6b7333d6","65+","その他","熊本県","会社員","500-700万円","大卒","子供あり","映画鑑賞","マルチデバイス"
"ffd489ab-6ad1-4f30-8d7d-8b4b518be1de","25-34","女性","長崎県","経営者","1000万円以上","専門学校卒","独身","スポーツ","PC中心"
"7730ca0b-5cff-4380-8baf-a50fb9aeed2f","25-34","男性","岐阜県","主婦","700-1000万円","専門学校卒","既婚","料理","マルチデバイス"
"2fb113b5-c927-4dce-a2bb-98699ae1d41f","65+","女性","福岡県","教師","1000万円以上","大卒","子供あり","プログラミング","マルチデバイス"
"ba20cd10-9759-4dee-ad61-6675ff0f478e","65+","その他","福岡県","医師","1000万円以上","高卒","子供あり","映画鑑賞","マルチデバイス"
"e6e00997-6421-4826-9a49-1bd22cece65f","45-54","女性","秋田県","学生","500-700万円","大卒","独身","プログラミング","マルチデバイス"
"91cc2720-4347-4b82-ae52-b3f13c3b339c","25-34","男性","北海道","研究者","500-700万円","大卒","子供あり","プログラミング","PC中心"
"4b4fdc24-7ae5-4d29-bf7d-b348e9decfb5","35-44","その他","高知県","エンジニア","300万円未満","専門学校卒","子供あり","テクノロジー","PC中心"
"c7e0f85b-7595-4a75-8134-b3e7df1318e7","35-44","女性","島根県","主婦","1000万円以上","高卒","既婚","ファッション","マルチデバイス"
"5e2b7bcb-9fc2-4199-b490-ec95c816271d","65+","その他","茨城県","研究者","300-500万円","大卒","子供あり","ペット","スマホ中心"
"61559cd8-18e2-4e96-aeaf-76bccc7fe3c5","18-24","男性","秋田県","研究者","500-700万円","高卒","既婚","映画鑑賞","マルチデバイス"
"8b1b49b2-92b6-4e42-9608-341cc93176b9","55-64","その他","岡山県","主婦","500-700万円","大卒","子供あり","ガーデニング","スマホ中心"
"2c355dfb-1667-4964-9dae-0e017afde2ea","25-34","女性","熊本県","アーティスト","700-1000万円","高卒","子供あり","ゲーム","スマホ中心"
"26287166-73cb-4888-a710-672db84346cf","45-54","その他","静岡県","無職","1000万円以上","高卒","子供あり","写真撮影","スマホ中心"
"dc4cae4e-8b99-4d99-938d-f9b1f400450a","55-64","女性","北海道","経営者","300-500万円","大学院卒","子供あり","ファッション","マルチデバイス"
"60e5e6dd-44be-4db5-8919-ff0378f59189","35-44","女性","埼玉県","アーティスト","300-500万円","大学院卒","子供あり","読書","PC中心"
"0c04efaf-29cd-4c0a-8af7-b942ecf9a75d","25-34","その他","東京都","アーティスト","500-700万円","専門学校卒","既婚","投資","スマホ中心"
"e75a7b6a-0663-45b2-b640-2146b3f8dfc2","25-34","男性","香川県","フリーランス","300万円未満","高卒","独身","スポーツ","PC中心"
"994133e4-c364-4555-bb13-c111e799abaf","35-44","その他","鹿児島県","研究者","500-700万円","専門学校卒","子供あり","映画鑑賞","マルチデバイス"
"a3273ec9-f37f-45ac-8c4c-d776bae44a32","55-64","女性","広島県","研究者","1000万円以上","大学院卒","独身","ペット","PC中心"
"9cc8e7b1-be40-4d1c-9e20-d28dbfc1d779","65+","女性","京都府","弁護士","500-700万円","専門学校卒","独身","ペット","PC中心"
"5984b4ac-771d-4e59-8738-17aa939fa561","65+","女性","大分県","弁護士","500-700万円","大学院卒","既婚","ペット","スマホ中心"
"9713832f-2e3c-455d-b100-b088dad10d3c","35-44","女性","宮城県","フリーランス","300万円未満","大学院卒","子供あり","料理","PC中心"
"2a53f62a-8d82-4ee7-baf5-761566da5788","18-24","女性","京都府","学生","500-700万円","大卒","独身","写真撮影","スマホ中心"
"c6e5983d-c578-4ede-ad96-ce4eefc26531","18-24","男性","徳島県","無職","300万円未満","高卒","子供あり","ガーデニング","PC中心"
"82def78d-45f6-4387-b004-1042417468cc","55-64","女性","静岡県","アーティスト","300-500万円","大卒","既婚","音楽","マルチデバイス"
"2d5005bd-d30d-4737-af73-ef27dd584df3","18-24","女性","鳥取県","販売員","1000万円以上","高卒","既婚","アウトドア","スマホ中心"
"f7c4cd65-7372-403b-80eb-6199293b088e","45-54","女性","神奈川県","経営者","700-1000万円","専門学校卒","独身","ペット","マルチデバイス"
"6b9b08a6-c714-4557-82d0-5ff44133bdd8","45-54","女性","群馬県","研究者","1000万円以上","大学院卒","既婚","投資","PC中心"
"4e34a4ef-8caa-49e1-b344-9ea23e273fb5","55-64","その他","大阪府","経営者","1000万円以上","大卒","既婚","投資","スマホ中心"
"51030169-0120-4fda-8b9e-607f0a1cfb1f","18-24","男性","神奈川県","エンジニア","300-500万円","高卒","独身","料理","マルチデバイス"
"daacaf1a-9529-4b3f-93ea-ec01a3ee6e12","25-34","その他","佐賀県","フリーランス","500-700万円","大学院卒","独身","写真撮影","PC中心"
"008e6215-160b-4410-b04a-a8b3b8f0c4b5","55-64","その他","長崎県","教師","300万円未満","大卒","子供あり","旅行","PC中心"
"0952d0e2-7b0f-4d31-8673-195edd60d8de","45-54","女性","兵庫県","研究者","300-500万円","高卒","独身","プログラミング","マルチデバイス"
"16e72345-05a6-488b-975b-5ffe78e0e248","65+","その他","宮崎県","研究者","300-500万円","高卒","子供あり","ガーデニング","PC中心"
"f2849e4c-0c46-43f9-9b63-f6ffe293b04f","45-54","その他","滋賀県","フリーランス","300-500万円","大学院卒","子供あり","音楽","PC中心"
"abbab9ef-1e13-417a-ae96-e786df0809a2","65+","男性","栃木県","経営者","300-500万円","専門学校卒","独身","読書","マルチデバイス"
"d1439313-b6d5-4dbe-b0f3-6f52dd9f2cd9","65+","その他","神奈川県","会社員","700-1000万円","高卒","子供あり","旅行","スマホ中心"
"50042880-e831-4365-b858-38dd841d11cf","45-54","女性","栃木県","教師","300-500万円","専門学校卒","独身","アウトドア","マルチデバイス"
"2c692313-89a9-4181-aef9-d0b55f18edd7","55-64","その他","石川県","医師","500-700万円","大卒","独身","音楽","マルチデバイス"
"13d17970-d8e4-4832-a6ff-666b1368fad8","35-44","その他","岩手県","主婦","300万円未満","大卒","既婚","アウトドア","PC中心"
"0ff5ef14-85dc-450f-a26d-f90429b08887","65+","男性","鹿児島県","アーティスト","700-1000万円","専門学校卒","子供あり","写真撮影","マルチデバイス"
